year,state,proportion_democrat_president,resident_population,percent_change_resident_population,resident_population_density,resident_population_density_rank,republican_candidate,democratic_candidate,democratic_candidate_normalized,republican_candidate_normalized,pct_dem_in_polls,dem_prop_4_years_prior,dem_prop_8_years_prior,dem_prop_12_years_prior
2008,IOWA,0.5484877778946735,2926324.0,5.4,52.4,35.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.52852666,0.4966332073728708,0.5016277918751817,0.5573338892373273
2008,KANSAS,0.4238772418109056,2688418.0,8.5,32.9,42.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.38483246,0.3713290121891777,0.3908309253647191,0.3992763445201585
2008,KENTUCKY,0.4176657241229539,4041769.0,9.7,102.4,25.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4107042899999999,0.3999238008452607,0.4227238473432342,0.5052905118434284
2008,LOUISIANA,0.4054282583841463,4468976.0,5.9,103.4,24.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.41531393,0.4266905873075651,0.4606075403365277,0.5656083827159214
2008,MAINE,0.588295249834076,1274923.0,3.8,41.3,40.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.55215782,0.545830164103086,0.5274784154100042,0.6266212041685532
2008,MARYLAND,0.6293008729288553,5296486.0,10.8,545.6,7.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.58011276,0.5656571308191792,0.584322989424543,0.5863842348627238
2008,MASSACHUSETTS,0.6319707821335295,6349097.0,5.5,814.0,5.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.56361476,0.6274285551299189,0.6478934376063381,0.6863782540541509
2008,MICHIGAN,0.5837130157615452,9938444.0,6.9,175.8,17.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.5370322000000001,0.5172584446796521,0.5263460648173409,0.5732441336669677
2008,MINNESOTA,0.5522937499539273,4919479.0,12.4,61.8,33.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.52376347,0.5176091061066895,0.5128641197581132,0.5938068927137576
2008,MISSISSIPPI,0.4335806900713616,2844658.0,10.5,60.6,34.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.41028078,0.4049499923037863,0.4139451516075371,0.472527762454129
2008,MISSOURI,0.4993242085032335,5595211.0,9.3,81.4,29.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4735975,0.4638028733456015,0.4828805134324933,0.5354703747642815
2008,MONTANA,0.4883059671605927,902195.0,12.9,6.2,50.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4486544,0.3949992382433664,0.3634363802133028,0.4831258954927583
2008,NEBRASKA,0.4239092557783436,1711263.0,8.4,22.3,44.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.37480707,0.331526627404053,0.3482051913791497,0.3944517749921696
2008,NEVADA,0.563867381251961,1998257.0,66.3,18.2,45.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.50390004,0.486824042751385,0.4814316150032757,0.5058653135524703
2008,NEW HAMPSHIRE,0.548685411201095,1235786.0,11.4,138.0,22.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.52275229,0.5069028862013731,0.4933219980478119,0.5561163171068921
2008,NEW JERSEY,0.5786462987142394,8414350.0,8.9,1144.2,2.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.54871929,0.5337053631884221,0.5821140941672093,0.599667932033127
2008,NEW MEXICO,0.5766490001879759,1819046.0,20.1,15.0,47.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.5342745,0.4959966411364511,0.5003192602930914,0.5402413056103159
2008,NEW YORK,0.6576385737978426,18976457.0,5.5,402.7,8.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.61370024,0.5982979065644611,0.6357599158301068,0.677320293812358
2008,NORTH CAROLINA,0.5016596330006732,8049313.0,21.4,165.6,19.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4835763,0.4375802799815888,0.4353600301849695,0.4747001333026536
2008,NORTH DAKOTA,0.4559134371803188,642200.0,0.5,9.3,49.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4424359,0.3609064585005671,0.3527260342938372,0.4608868099415835
2008,OHIO,0.5233384076225412,11353140.0,4.7,277.8,11.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.49617053,0.4894125599521079,0.4816127777933392,0.5359694918172054
2008,OKLAHOMA,0.343549188773065,3450654.0,9.7,50.3,37.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.35542093,0.3442959833524394,0.3891932877788108,0.4559939089329422
2008,OREGON,0.5841372117722718,3421399.0,20.4,35.6,41.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.5480654899999999,0.5210862577445008,0.5023589198553057,0.5469311571965823
2008,PENNSYLVANIA,0.5522970381548445,12281054.0,3.4,274.5,12.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.51486452,0.5125828209706239,0.5214847871680315,0.5516120536083254
2008,RHODE ISLAND,0.6419813750914577,1048319.0,4.5,1014.0,4.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.55351109,0.6057751057587814,0.6564911606759932,0.690042133874984
2008,SOUTH CAROLINA,0.4545557081079087,4012012.0,15.1,133.5,23.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.42876454,0.4136354174025079,0.4183789393234974,0.4688802407801454
2008,SOUTH DAKOTA,0.4570429276588462,754844.0,8.5,10.0,48.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4289487299999999,0.3908670919890631,0.3838528742762613,0.4806641460486552
2008,TENNESSEE,0.4236852819764554,5689283.0,16.7,138.0,21.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.41722512,0.4281455454525927,0.4803713321482099,0.5128664234186056
2008,TEXAS,0.4406406324905928,20851820.0,22.8,79.8,30.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.42507628,0.3848980810289008,0.3904372985143706,0.4733937661787773
2008,UTAH,0.3547363862725993,2233169.0,29.6,27.2,43.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.32651839,0.2665356083987796,0.2827449456867586,0.3798051218074387
2008,VERMONT,0.688991817393381,608827.0,8.2,66.1,32.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.6006021100000001,0.6030100213925116,0.554403508967734,0.6318283038406202
2008,VIRGINIA,0.5318258440612755,7078515.0,14.4,179.2,16.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.50345379,0.4586630328646994,0.4585276369416675,0.4893940549293311
2008,WASHINGTON,0.5875202680210895,5894121.0,21.1,88.7,27.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.53835668,0.5364653768345296,0.5294477100940541,0.5719465284478128
2008,WEST VIRGINIA,0.4332625623286275,1808344.0,0.8,75.2,31.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.4080977699999999,0.4352028937025451,0.4675792598406258,0.5835466517610786
2008,WISCONSIN,0.5705567824781841,5363675.0,9.6,99.0,26.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.5266490699999999,0.5019180327426924,0.5011506830315781,0.5591919666145019
2008,WYOMING,0.3343797664490409,493782.0,8.9,5.1,51.0,"MCCAIN, JOHN","OBAMA, BARACK H.",BARACK OBAMA,JOHN MCCAIN,0.33176088,0.33176088,0.2901769435968296,0.4251208256510402
2012,ALABAMA,0.3878377146656229,4779736.0,7.5,94.4,29.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.3562353499999999,0.3910909724642732,0.3710222864771775,0.423930580786689
2012,ARIZONA,0.4538661977629681,6392017.0,24.6,56.3,35.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.44002949,0.4568609928038368,0.4472499496951174,0.4671740083286014
2012,ARKANSAS,0.3784559464877038,2915918.0,9.1,56.0,36.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.32926966,0.3982827938928274,0.4506425174833222,0.4719931048957919
2012,CALIFORNIA,0.6187281116329663,37253956.0,10.0,239.1,13.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.54853727,0.622784495915854,0.5504132045282245,0.5620298999907178
2012,COLORADO,0.5274798831420252,5029196.0,16.9,48.5,39.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.48290802,0.5455063469317343,0.4763377044175736,0.4551408005672097
2012,CONNECTICUT,0.587725774769071,3574097.0,4.9,738.1,6.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.53670551,0.6131833824975418,0.5527494756058412,0.5925565804885452
2012,DISTRICT OF COLUMBIA,0.9258764920211752,601723.0,5.2,9856.5,1.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.87344071,0.87344071,0.87344071,0.9048769447777848
2012,FLORIDA,0.5044225213936623,18801310.0,17.6,350.6,10.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.47634723,0.514196600308993,0.4747632042433121,0.4999539059196644
2012,GEORGIA,0.4604335090194327,9687653.0,18.3,168.4,20.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4365605999999999,0.4737166448918821,0.4164576730359044,0.4401624637709734
2012,HAWAII,0.7170384850107442,1360301.0,12.3,211.8,15.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.6142352,0.7299372587845542,0.5440444800293027,0.5982729628042934
2012,IDAHO,0.3357861315642467,1567582.0,21.1,19.0,46.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.2709037,0.3697541019497945,0.306772618166357,0.2915150954425599
2012,ILLINOIS,0.585775233921169,12830632.0,3.3,231.1,14.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.55665689,0.6273426404455936,0.5520863404955345,0.5618001031583959
2012,INDIANA,0.447996254026727,6483802.0,6.6,181.0,18.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.42112778,0.5052195344537809,0.3957652375034154,0.4199521746741806
2012,IOWA,0.5295935192810017,3046355.0,4.1,54.5,38.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.48072818,0.5484877778946735,0.4966332073728708,0.5016277918751817
2012,KANSAS,0.3888667325474694,2853118.0,6.1,34.9,42.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.33987826,0.4238772418109056,0.3713290121891777,0.3908309253647191
2012,KENTUCKY,0.3845722760619509,4339367.0,7.4,109.9,24.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.3872088,0.4176657241229539,0.3999238008452607,0.4227238473432342
2012,LOUISIANA,0.4125317438588602,4533372.0,1.4,104.9,26.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.36768243,0.4054282583841463,0.4266905873075651,0.4606075403365277
2012,MAINE,0.5785992139357711,1328361.0,4.2,43.1,40.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.52556736,0.588295249834076,0.545830164103086,0.5274784154100042
2012,MARYLAND,0.6332172578690598,5773552.0,9.0,594.8,7.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.57525837,0.6293008729288553,0.5656571308191792,0.584322989424543
2012,MASSACHUSETTS,0.6178568074906001,6547629.0,3.1,839.4,5.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.56852048,0.6319707821335295,0.6274285551299189,0.6478934376063381
2012,MICHIGAN,0.5480053207117788,9883640.0,-0.6,174.8,19.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4974866699999999,0.5837130157615452,0.5172584446796521,0.5263460648173409
2012,MINNESOTA,0.5394122646169819,5303925.0,7.8,66.6,33.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.50850344,0.5522937499539273,0.5176091061066895,0.5128641197581132
2012,MISSOURI,0.4522133324662002,5988927.0,7.0,87.1,30.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.42372821,0.4993242085032335,0.4638028733456015,0.4828805134324933
2012,MONTANA,0.4296576813611854,989415.0,9.7,6.8,50.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.43484368,0.4883059671605927,0.3949992382433664,0.3634363802133028
2012,NEBRASKA,0.3887060973177463,1826341.0,6.7,23.8,45.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.38929304,0.4239092557783436,0.331526627404053,0.3482051913791497
2012,NEVADA,0.5340754216334653,2700551.0,35.1,24.6,44.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4993103,0.563867381251961,0.486824042751385,0.4814316150032757
2012,NEW HAMPSHIRE,0.528337519782581,1316470.0,6.5,147.0,23.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4849889,0.548685411201095,0.5069028862013731,0.4933219980478119
2012,NEW JERSEY,0.5895196555058577,8791894.0,4.5,1195.5,2.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.52229467,0.5786462987142394,0.5337053631884221,0.5821140941672093
2012,NEW MEXICO,0.5529520464690869,2059179.0,13.2,17.0,47.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4990526799999999,0.5766490001879759,0.4959966411364511,0.5003192602930914
2012,NEW YORK,0.6604269487027739,19378102.0,2.1,411.2,9.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.59796929,0.6576385737978426,0.5982979065644611,0.6357599158301068
2012,NORTH CAROLINA,0.48965965096995,9535483.0,18.5,196.1,17.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.46504795,0.5016596330006732,0.4375802799815888,0.4353600301849695
2012,NORTH DAKOTA,0.3988879171108827,672591.0,4.7,9.7,49.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.38780472,0.4559134371803188,0.3609064585005671,0.3527260342938372
2012,OHIO,0.5151405676924949,11536504.0,1.6,282.3,12.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.49171259,0.5233384076225412,0.4894125599521079,0.4816127777933392
2012,OKLAHOMA,0.3322768025698344,3751351.0,8.7,54.7,37.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.30318942,0.343549188773065,0.3442959833524394,0.3891932877788108
2012,OREGON,0.5627116717874738,3831074.0,12.0,39.9,41.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.4807413,0.5841372117722718,0.5210862577445008,0.5023589198553057
2012,PENNSYLVANIA,0.5273193400189182,12702379.0,3.4,283.9,11.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.49881312,0.5522970381548445,0.5125828209706239,0.5214847871680315
2012,RHODE ISLAND,0.6401674597888212,1052567.0,0.4,1018.1,4.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.55353336,0.6419813750914577,0.6057751057587814,0.6564911606759932
2012,SOUTH CAROLINA,0.4469174529543462,4625364.0,15.3,153.9,22.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.42771209,0.4545557081079087,0.4136354174025079,0.4183789393234974
2012,SOUTH DAKOTA,0.4078150086180476,814180.0,7.9,10.7,48.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.40736824,0.4570429276588462,0.3908670919890631,0.3838528742762613
2012,TENNESSEE,0.3964892847370595,6346105.0,11.5,153.9,21.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.3893916699999999,0.4236852819764554,0.4281455454525927,0.4803713321482099
2012,TEXAS,0.4199210278489361,25145561.0,20.6,96.3,28.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.38706372,0.4406406324905928,0.3848980810289008,0.3904372985143706
2012,UTAH,0.2537381110485252,2763885.0,23.8,33.6,43.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.24505127,0.3547363862725993,0.2665356083987796,0.2827449456867586
2012,VERMONT,0.6824725882639062,625741.0,2.8,67.9,32.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.5985286,0.688991817393381,0.6030100213925116,0.554403508967734
2012,VIRGINIA,0.5196737668876448,8001024.0,13.0,202.6,16.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.48265883,0.5318258440612755,0.4586630328646994,0.4585276369416675
2012,WASHINGTON,0.5762829827062185,6724540.0,14.1,101.2,27.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.5339461,0.5875202680210895,0.5364653768345296,0.5294477100940541
2012,WEST VIRGINIA,0.3632570236795726,1852994.0,2.5,77.1,31.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.37407189,0.4332625623286275,0.4352028937025451,0.4675792598406258
2012,WISCONSIN,0.5346342998287241,5686986.0,6.0,105.0,25.0,"ROMNEY, MITT","OBAMA, BARACK H.",BARACK OBAMA,MITT ROMNEY,0.49892816,0.5705567824781841,0.5019180327426924,0.5011506830315781
2016,ALABAMA,0.3562585640603926,4779736.0,7.5,94.4,29.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3514891,0.3878377146656229,0.3910909724642732,0.3710222864771775
2016,ALASKA,0.4161434528893193,710231.0,13.3,1.2,52.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3910066,0.3910066,0.389352150834029,0.3677371701875368
2016,ARIZONA,0.481108795538633,6392017.0,24.6,56.3,35.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4292815,0.4538661977629681,0.4568609928038368,0.4472499496951174
2016,ARKANSAS,0.3571486231022953,2915918.0,9.1,56.0,36.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3352097,0.3784559464877038,0.3982827938928274,0.4506425174833222
2016,CALIFORNIA,0.6612822054272989,37253956.0,10.0,239.1,13.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5491905,0.6187281116329663,0.622784495915854,0.5504132045282245
2016,COLORADO,0.5268333337268244,5029196.0,16.9,48.5,39.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4364732,0.5274798831420252,0.5455063469317343,0.4763377044175736
2016,CONNECTICUT,0.5714154751726364,3574097.0,4.9,738.1,6.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5105077,0.587725774769071,0.6131833824975418,0.5527494756058412
2016,DELAWARE,0.5599862144368122,897934.0,14.6,460.8,8.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5008618,0.5008618,0.6263813864988855,0.5383150624509161
2016,DISTRICT OF COLUMBIA,0.9569518834185408,601723.0,5.2,9856.5,1.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.8558946000000001,0.9258764920211752,0.8558946000000001,0.8558946000000001
2016,FLORIDA,0.4938116452722452,18801310.0,17.6,350.6,10.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4639832,0.5044225213936623,0.514196600308993,0.4747632042433121
2016,GEORGIA,0.4733882740069678,9687653.0,18.3,168.4,20.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4438727,0.4604335090194327,0.4737166448918821,0.4164576730359044
2016,HAWAII,0.6744133745053545,1360301.0,12.3,211.8,15.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5188781,0.7170384850107442,0.7299372587845542,0.5440444800293027
2016,IDAHO,0.3168982331919441,1567582.0,21.1,19.0,46.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.2968751,0.3357861315642467,0.3697541019497945,0.306772618166357
2016,ILLINOIS,0.5902005139071148,12830632.0,3.3,231.1,14.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5097485,0.585775233921169,0.6273426404455936,0.5520863404955345
2016,INDIANA,0.3988269047549193,6483802.0,6.6,181.0,18.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.373296,0.447996254026727,0.5052195344537809,0.3957652375034154
2016,IOWA,0.4493645215487965,3046355.0,4.1,54.5,38.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4087534,0.5295935192810017,0.5484877778946735,0.4966332073728708
2016,KANSAS,0.3888852965739333,2853118.0,6.1,34.9,42.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3681242,0.3888667325474694,0.4238772418109056,0.3713290121891777
2016,KENTUCKY,0.3432937098249013,4339367.0,7.4,109.9,24.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3353967,0.3845722760619509,0.4176657241229539,0.3999238008452607
2016,LOUISIANA,0.3982832276219221,4533372.0,1.4,104.9,26.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.371587,0.4125317438588602,0.4054282583841463,0.4266905873075651
2016,MAINE,0.5159679112916253,1328361.0,4.2,43.1,40.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4601504,0.5785992139357711,0.588295249834076,0.545830164103086
2016,MARYLAND,0.6401099550856516,5773552.0,9.0,594.8,7.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5992575,0.6332172578690598,0.6293008729288553,0.5656571308191792
2016,MARYLAND,0.6401099550856516,5773552.0,9.0,594.8,7.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5992575,0.6332172578690598,0.6293008729288553,0.5656571308191792
2016,MARYLAND,0.6401099550856516,5773552.0,9.0,594.8,7.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5992575,0.6332172578690598,0.6293008729288553,0.5656571308191792
2016,MARYLAND,0.6401099550856516,5773552.0,9.0,594.8,7.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5992575,0.6332172578690598,0.6293008729288553,0.5656571308191792
2016,MASSACHUSETTS,0.646512786896295,6547629.0,3.1,839.4,5.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5571963,0.6178568074906001,0.6319707821335295,0.6274285551299189
2016,MICHIGAN,0.4988233178303845,9883640.0,-0.6,174.8,19.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4566772,0.5480053207117788,0.5837130157615452,0.5172584446796521
2016,MINNESOTA,0.5083169370718048,5303925.0,7.8,66.6,33.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4696927999999999,0.5394122646169819,0.5522937499539273,0.5176091061066895
2016,MISSISSIPPI,0.4091015267593994,2967297.0,4.3,63.2,34.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4143730999999999,0.4143730999999999,0.4335806900713616,0.4049499923037863
2016,MISSOURI,0.4018143900443393,5988927.0,7.0,87.1,30.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3822605999999999,0.4522133324662002,0.4993242085032335,0.4638028733456015
2016,MONTANA,0.3889033568297556,989415.0,9.7,6.8,50.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3267338999999999,0.4296576813611854,0.4883059671605927,0.3949992382433664
2016,NEBRASKA,0.3645232588682243,1826341.0,6.7,23.8,45.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.3361203,0.3887060973177463,0.4239092557783436,0.331526627404053
2016,NEVADA,0.512937094199852,2700551.0,35.1,24.6,44.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4489117,0.5340754216334653,0.563867381251961,0.486824042751385
2016,NEW HAMPSHIRE,0.501970284423807,1316470.0,6.5,147.0,23.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4456515,0.528337519782581,0.548685411201095,0.5069028862013731
2016,NEW JERSEY,0.5728419014290129,8791894.0,4.5,1195.5,2.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.5168811999999999,0.5895196555058577,0.5786462987142394,0.5337053631884221
2016,NEW MEXICO,0.5465079493432411,2059179.0,13.2,17.0,47.0,"TRUMP, DONALD J.","CLINTON, HILLARY",HILLARY CLINTON,DONALD TRUMP,0.4384035999999999,0.5529520464690869,0.5766490001879759,0.4959966411364511
